Date;EURUSD=X;EURGBP=X;GBPUSD=X;GBPEUR=X;GBP=X;EUR=X
1999-01-04;;0.7110000252723694;;;;
1999-01-05;;0.7110000252723694;;;;
1999-01-06;;0.7009999752044678;;;;
1999-01-07;;0.7092000246047974;;;;
1999-01-08;;0.704800009727478;;;;
1999-01-11;;0.7052000164985657;;;;
1999-01-12;;0.708299994468689;;;;
1999-01-13;;0.7075999975204468;;;;
1999-01-14;;0.7060999870300293;;;;
1999-01-15;;0.7005000114440918;;;;
1999-01-18;;0.7005000114440918;;;;
1999-01-19;;0.7009999752044678;;;;
1999-01-20;;0.7014999985694885;;;;
1999-01-21;;0.7016000151634216;;;;
1999-01-22;;0.699999988079071;;;;
1999-01-25;;0.6959999799728394;;;;
1999-01-26;;0.6962000131607056;;;;
1999-01-27;;0.6955000162124634;;;;
1999-01-28;;0.6917999982833862;;;;
1999-01-29;;0.6901999711990356;;;;
1999-02-01;;0.6881999969482422;;;;
1999-02-02;;0.6966999769210815;;;;
1999-02-03;;0.6909999847412109;;;;
1999-02-04;;0.6887000203132629;;;;
1999-02-05;;0.6891999840736389;;;;
1999-02-08;;0.6898000240325928;;;;
1999-02-09;;0.6906999945640564;;;;
1999-02-10;;0.6958000063896179;;;;
1999-02-11;;0.6905999779701233;;;;
1999-02-12;;0.6912000179290771;;;;
1999-02-15;;0.6901999711990356;;;;
1999-02-16;;0.6859999895095825;;;;
1999-02-17;;0.6880000233650208;;;;
1999-02-18;;0.684499979019165;;;;
1999-02-19;;0.6822999715805054;;;;
1999-02-22;;0.6779999732971191;;;;
1999-02-23;;0.6815999746322632;;;;
1999-02-24;;0.6880000233650208;;;;
1999-02-25;;0.6883000135421753;;;;
1999-02-26;;0.6875;;;;
1999-03-01;;0.6769999861717224;;;;
1999-03-02;;0.6769999861717224;;;;
1999-03-03;;0.673799991607666;;;;
1999-03-04;;0.6711999773979187;;;;
1999-03-05;;0.6736999750137329;;;;
1999-03-08;;0.6761999726295471;;;;
1999-03-09;;0.6732000112533569;;;;
1999-03-10;;0.6729000210762024;;;;
1999-03-11;;0.6746000051498413;;;;
1999-03-12;;0.6676999926567078;;;;
1999-03-15;;0.6728000044822693;;;;
1999-03-16;;0.6744999885559082;;;;
1999-03-17;;0.6743000149726868;;;;
1999-03-18;;0.6733999848365784;;;;
1999-03-19;;0.6682000160217285;;;;
1999-03-22;;0.6703000068664551;;;;
1999-03-23;;0.6646999716758728;;;;
1999-03-24;;0.6646000146865845;;;;
1999-03-25;;0.6672000288963318;;;;
1999-03-26;;0.6625999808311462;;;;
1999-03-29;;0.6639000177383423;;;;
1999-03-30;;0.6646000146865845;;;;
1999-03-31;;0.6675999760627747;;;;
1999-04-01;;0.673799991607666;;;;
1999-04-02;;0.6725999712944031;;;;
1999-04-05;;0.6685000061988831;;;;
1999-04-06;;0.6802999973297119;;;;
1999-04-07;;0.6748999953269958;;;;
1999-04-08;;0.6692000031471252;;;;
1999-04-09;;0.6718999743461609;;;;
1999-04-12;;0.6697999835014343;;;;
1999-04-13;;0.6661999821662903;;;;
1999-04-14;;0.6705999970436096;;;;
1999-04-15;;0.6643999814987183;;;;
1999-04-16;;0.6628999710083008;;;;
1999-04-19;;0.6610000133514404;;;;
1999-04-20;;0.660099983215332;;;;
1999-04-21;;0.6592000126838684;;;;
1999-04-22;;0.6589999794960022;;;;
1999-04-23;;0.6561999917030334;;;;
1999-04-26;;0.6572999954223633;;;;
1999-04-27;;0.6589000225067139;;;;
1999-04-28;;0.65829998254776;;;;
1999-04-29;;0.6599000096321106;;;;
1999-04-30;;0.6565999984741211;;;;
1999-05-03;;0.6565999984741211;;;;
1999-05-04;;0.652899980545044;;;;
1999-05-05;;0.6567000150680542;;;;
1999-05-06;;0.6577000021934509;;;;
1999-05-07;;0.6597999930381775;;;;
1999-05-10;;0.6628000140190125;;;;
1999-05-11;;0.660099983215332;;;;
1999-05-12;;0.6581000089645386;;;;
1999-05-13;;0.6574000120162964;;;;
1999-05-14;;0.6578999757766724;;;;
1999-05-17;;0.6590999960899353;;;;
1999-05-18;;0.6585000157356262;;;;
1999-05-19;;0.6603000164031982;;;;
1999-05-20;;0.6601999998092651;;;;
1999-05-21;;0.6610000133514404;;;;
1999-05-24;;0.6636000275611877;;;;
1999-05-25;;0.6611999869346619;;;;
1999-05-26;;0.6553000211715698;;;;
1999-05-27;;0.6523000001907349;;;;
1999-05-28;;0.6507999897003174;;;;
1999-05-31;;0.6503000259399414;;;;
1999-06-01;;0.6485999822616577;;;;
1999-06-02;;0.6455000042915344;;;;
1999-06-03;;0.6430000066757202;;;;
1999-06-04;;0.6438999772071838;;;;
1999-06-07;;0.6435999870300293;;;;
1999-06-08;;0.6506999731063843;;;;
1999-06-09;;0.6535999774932861;;;;
1999-06-10;;0.6532999873161316;;;;
1999-06-11;;0.6496999859809875;;;;
1999-06-14;;0.6485999822616577;;;;
1999-06-15;;0.6539999842643738;;;;
1999-06-16;;0.6485999822616577;;;;
1999-06-17;;0.6488999724388123;;;;
1999-06-18;;0.6509000062942505;;;;
1999-06-21;;0.6489999890327454;;;;
1999-06-22;;0.6486999988555908;;;;
1999-06-23;;0.6535000205039978;;;;
1999-06-24;;0.6557000279426575;;;;
1999-06-25;;0.6567999720573425;;;;
1999-06-28;;0.6527000069618225;;;;
1999-06-29;;0.6564000248908997;;;;
